SS64	"S@X "	" Dark Horse "	"(Captain Falcon)"	"Apex | Nintendude "	(Mario)	" SSB64 Losers Finals "	QAHu0txfX64
Melee	"S@X "	" Wenbobular "	(Fox)	"Apex | Nintendude "	(Icies)	" SSBM Losers Finals "	gO-dA9yNeLQ
Melee	"S@X "	" DoH "	(Peach)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Finals "	cEwpaerLqNg
Melee	"S@X "	" Wenbo "	(Fox)	"Apex | Nintendude "	(Icies)	" SSBM Winner Semis "	X2R-OphA1Vg
SSB4	"S@x "	" VGBC | Aposl "	(ZSS)	"Jdawg "	(DeDeDe)	" SSB4 Singles "	1n5thU5UKEE
SSB4	"S@X "	" VGBC | GimR "	"(G&W, Falco)"	"Yaydog "	"(Fox, Falco)"	" SSB4 singles "	x8JFRGsj1Pc
Melee	"S@X "	" Peanutphobia "	(Yoshi)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Quarters "	-RFI0f01VkA
SSB4	"S@X "	" WS | Boss "	(Luigi)	"Pink Fresh "	(Peach)	" SSB4 Winners Semis "	CQMQaA5UYC0
SSB4	"S@X "	" VGBC | Logic "	"(Villager, Diddy Kong)"	"Crs.Chillin "	(Megaman)	" Smash 4 "	fH7DjOSPP-E
SSB4	"S@X "	" WS | Boss "	(Luigi)	"VGz | Junebug "	(Lucario)	" SSB4 Winners Quarters "	s6GaUPgSI0w
SSB4	"S@X "	" Blur "	"(Captain Falcon)"	"VGBC | Logic  "	"(Diddy Kong)"	" SSB4 Winners Quarters "	7zYgxuyiPW4
SSB4	"S@X "	" Guy "	"(Duck Hunt)"	"VGz | Smash God "	(Ganondorf)	" SSB4 Singles "	NQVU0Q4y00Q
SSB4	"S@X "	" VGBC | TKbreezy "	"(Wii Fit Trainer)"	"Dexter "	(Ness)	" SSB4 Singles "	ID3YUtfz11E
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Plank "	(Sheik)	" SSBM Losers Quarters "	Zo-bjFTktv0
Melee	"S@X "	" VGBC | GimR "	(Falco)	"UMd PopeHat "	(Marth)	" SSBM Winners Bracket "	l_wzPTZfaOg
SSB4	"KTAR XI "	" 6WX "	(Sonic)	"RMP | Mew2king "	"(Diddy Kong)"	" SSB4 Losers Bracket "	xKLYsxyQ7fM
SSB4	"KTAR XI "	" CT | Vex "	"(Dedede, Bowser)"	"Orion "	(Sheik)	" SSB4 Winners Bracket "	LMke78ZP4-Y
SSB4	"KTAR XI "	" DA | Will "	"(Donkey Kong)"	"Gohan "	"(Captain Falcon)"	" SSB4 Singles Pools "	iZSDAKVOXww
SSB4	"Ktar XI "	" Tloc|Denti & Dabuz "	None	"juice.Zucco & DA | Jtails - SSB4 Grand Finals - Smash For the wii "	None	U	OudmQrBSjXI
SSB4	"Ktar XI "	" TSC | DaPuffster & CT || Vex "	None	"Tloc | Denti & Dabuz - SSB4 Losers Final"	None	s	p0qQB8tD0D8
SSB4	"Ktar XI "	" Tloc|Denti & Dabuz "	None	"Xfire|Vinnie & EMP Mew2King - SSB4 Losers Semi"	None	s	tkbwTmSVnrg
SSB4	"Ktar XI "	" Dapuffster & Vex "	None	"juice.Zucco & DA | Jtails - SSB4 Winners Finals - Smash For the wii "	None	U	po1U6Z-_ahw
SSB4	"Ktar XI "	" Tloc|Denti & Dabuz "	None	"Chaos_ & Blue - SSB4 Losers Quarters - Smash For the wii "	None	U	nbiCGpTruog
SSB4	"Ktar XI "	" juice.Zucco & DA | Jtails "	None	"XFire | Vinnie & EMP | Mew2King - SSB4 Winners Semi"	None	s	4diA-D5SdiA
Melee	"S@X "	" Apex | Nintendude "	"(Samus, Peach Icies)"	"Hat "	"(Sheik, Icies)"	" SSBM Grand Finals "	QwXnXXkEMMU
Melee	"S@X "	" Apex | Nintendude "	"(Ice Climbers)"	"Vist "	(Luigi)	" SSBM WInners Finals "	sh9n_NbKiro
Unknown	"Xanadu Invitational "	" FS | Nairo "	"(Robin, D. Pit, Zelda)"	"Jtails "	"(Diddy Kong)"	" SSB3DS GF "	1A2enyEEAnI
Unknown	"Xanadu Invitational "	" Jtails "	"(Diddy Kong)"	"XFIRE | Vinnie "	(ROB)	" SSB3DS LF "	AQ-3Wia_4WU
Unknown	"Xanadu Invitational "	" XFIRE | Vinnie "	(ROB)	"FS | Nairo "	(Robin)	" SSB3DS WF "	pekivjigNHA
Unknown	"Xanadu Invitational "	" FS NME | Tyrant "	"(Diddy Kong)"	"Jtails "	"(Diddy Kong)"	" SSB3DS LS "	VZUJhueMBmg
Unknown	"Xanadu Invitational "	" FS NME | Tyrant "	"(Diddy Kong)"	"FS | Nakat "	"(Ness, Fox)"	" SSB3DS LQ "	HSbupsn6HjE
Unknown	"Xanadu Invitational "	" FS | Nakat "	(Ness)	"XFIRE | Vinnie "	(ROB)	" SSB3DS Winners Semis "	GKNktP2PG-4
Unknown	"Xanadu Invitational "	" FS | Nairo "	(Robin)	"Dabuz "	(Rosalina)	" SSB3DS Winners Semis "	l8G-uOw8vTQ
Unknown	"Xanadu Invitational "	" FS NME | Tyrant "	"(Diddy Kong)"	"Dabuz "	(Rosalina)	" SSB3DS WQ "	LY2chlCUWrY
Unknown	"Xanadu Invitational "	" Trela "	(Charizard)	"FS | Nakat "	(NesS)	" SSB3DS Winners Quarters "	UZJ_G65_ncI
Unknown	"Xanadu Invitational "	" Zero "	(Fox)	"FS | Nairo "	(Robin)	" SSB3DS Winners Quarters "	E60KxOR1fPc
Unknown	"Xanadu Invitational "	" CT | Esam "	(Pikachu)	"XFIRE | Vinnie "	(ROB)	" SSB3DS Bracket "	wTuFIMFN8TY
Unknown	"FPV "	" SMYN | Moses "	(Rosalina)	"Genghis Connor "	(DedeDe)	" SSB3DS Winners Semis "	VV_e9bub3Nw
Unknown	"S@X "	" Clubbadubba "	"(Captain Falcon)"	"Apex | Nintendude "	"(Mario, Falcon)"	" SSB GF Super Smash Bros"	Wq3qdv_Bk0s
Unknown	"S@X "	" Shears "	(Pikachu)	"Apex | Nintendude "	(Mario)	" SSB Losers Finals "	OxWCQQeznO0
Unknown	"S@X "	" Bark Sanchez "	(Pikachu)	"Apex | Nintendude "	"(Mario, Falcon)"	" SSB LS"	zseW7CuwLTA
Melee	"S@X "	" Vist "	(Luigi)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Grand Finals "	5O9ZENDjSGE
Melee	"S@X "	" Plank "	(Sheik)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Losers Finals "	lXbqsuKpPdQ
Melee	"S@X "	" Vist "	(Luigi)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Finals "	_e3dCDW9cRQ
Melee	"S@X "	" SG "	(Fox)	"Apex | Nintendude "	(Samus)	" SSBM Winners Semis "	F2ZFc76gvmk
Melee	"S@X "	" Hova "	"(Captain Falcon)"	"Apex | Nintendude "	(Samus)	" SSBM Winners Quarters "	NgNLX9MzjA0
Melee	"FPV "	" Crs.Hungrybox "	(Jigglypuff)	"SS | Colbol "	(Fox)	" SSBM Grand Finals "	McUSxo63N-A
Melee	"FPV "	" Abate "	(Luigi)	"SS | Colbol "	(Fox)	" SSBM Losers Finals "	ARPw3UxEeE0
Melee	"FPV "	" SS | Colbol "	(Fox)	"Crs.Hungrybox "	(Jigglypuff)	" SSBM Winners Finals "	oT9yY3zRHUc
Melee	"FPV "	" Duck "	(Samus)	"MIOM | MattDotZeb "	(Falco)	" SSBM Losers Quarters "	wnSJCHGhb_0
Melee	"FPV "	" KJH "	(Fox)	"MIOM | MattDotZeb "	(Falco)	" SSBM Losers Top 8 "	lhbMXyPTjwk
Melee	"FPV "	" dizzkidboogie "	"(Ice Climbers)"	"ESI GG | Prince Abu "	(Jigglypuff)	" SSBM Losers Top 8 "	GNfcv0yd7Es
Melee	"FPV "	" Abate "	(Luigi)	"SS | Colbol "	(Fox)	" SSBM Winners Semis "	OFvOmbGtL1k
Melee	"FPV "	" Taki "	(Fox)	"MIOM | MattDotZeb "	(Falco)	" SSBM Losers Top 12 "	pLSwbZqKA4A
Melee	"FPV "	" KJH "	"(Falco, Fox)"	"SS | Colbol "	(Fox)	" SSBM Winners Quarters "	r7wZx9cpreM
Melee	"FPV "	" Abate "	(Luigi)	"MIOM | MattDotZeb "	"(Falco, Marth)"	" SSBM Winners Quarters "	QCcnjK1mSTI
Melee	"FPV "	" SS | Colbol "	(Fox)	"Asylum "	"(Falco, Fox)"	" SSBM Singles Bracket "	w9M5vxdbZTM
Melee	"FPV "	" SS | Colbol "	(Fox)	"1der "	"(Fox, Falco)"	" SSBM Singles Bracket "	ylK5TB5FGsQ
Melee	"FPV "	" Duck & ESI GG | Prince Abu "	None	"SS | Colbol & Crs.Hungrybox - SSBM Winners Finals - Mele"	None	e	aufDVyTZn8w
Melee	"FPV "	" SS | Colbol & Crs.Hungrybox "	None	"Green Ranger & Abate - SSBM Grand Finals - Mele"	None	e	RklHLZcViDQ
Melee	"FPV "	" Duck & ESI GG | Prince Abu "	None	"Green Ranger & Abate - SSBM Losers Finals - Mele"	None	e	HP6Zp7Bz3Jo
Melee	"FPV "	" Prince Abu "	(Jigglypuff)	"MIOM | Matt Dot Zeb "	(Falco)	" SSBM Pools R2 "	im3Q8UIr9AI
Melee	"FPV "	" SS | Colbol "	(Fox)	"Green Ranger "	"(Donkey Kong)"	" SSBM Pools R2 "	B9rLx1kVZas
Melee	"FPV "	" Spaghett "	(Mario)	"GDL | Beegs "	"(Young Link)"	" SSBM Money Match "	Xu2ryWG6DVU
Melee	"FPV "	" Sweet "	(Yoshi)	"MIOM | MattDotZeb "	(Doc)	" "	QfxAObPyJDA
Melee	"FPV "	" VGBC | GimR "	(Falco)	"Juggleguy "	"(Captain Falcon)"	" "	r33SnYiCEmQ
Melee	"FPV "	" MIOM | MattDotZeb "	(Falco)	"Borp "	(Sheik)	" SSBM Money Match "	qjOqCk-JI6c
Melee	"FPV "	" Borp "	(Sheik)	"GDL | Beegs Hesh "	(Marth)	" SSBM Pools "	U1n9w7MDq5c
Melee	"FPV "	" Kip Smithers "	(Falco)	"PSB | Graphite "	(Falco)	" SSBM Pools "	VSuxC4-4dmA
Melee	"FPV "	" Mordicon "	(Marth)	"SS | Colbol "	"(Fox, Marth)"	" SSBM Pools "	genhQVzkwLs
Melee	"FPV "	" H MAsta J "	(Fox)	"MIOM | Juggleguy "	"(Captain Falocn)"	" SSBM Pools "	PvtgXXzZuUc
Melee	"S@X "	" Plank "	(Marth)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Finals "	VqQd6Bu45pM
Melee	"S@X "	" Hat "	(Sheik)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Semis "	Mayq326iMdM
Melee	"s@x "	" Apex | Nintendude "	"(Ice Climbers)"	"Ace of Flakes "	(Jigglypuff)	" SSBM Winners Quarters "	u-NI_dkOYjc
Melee	"Smash League"	" NY - CTRL | The Moon "	(Marth)	"VGBC | Hax "	(Fox)	" SSBM Grand Finals "	HyddP_CwI_w
Melee	"Smash League"	" NY - G$ "	(Falco)	"CTRL | The Moon "	(Marth)	" SSBM Losers Finals "	b4Vbg0y5eVU
Melee	"Smash League"	" NY - CTRL | The Moon "	(Marth)	"VGBC | Hax "	(Fox)	" SSBM Winners Finals "	iPadLT-Q6zU
Melee	"Smash League"	" NY - G$ "	(Falco)	"CTRL | DJ Nintendo "	(Fox)	" SSBM Losers Semis "	JQ10G7hvWmo
Melee	"Smash League"	" NY - Smuckers "	(Falco)	"CTRL | DJ Nintendo "	(Fox)	" SSBM Losers Quarters "	TLEfoU5elZw
Melee	"Smash League"	" NY - CTRL | The Moon "	(Marth)	"CTRL | DJ Nintendo "	(Fox)	" SSBM Winners Semis "	gHSsSapJKO8
Melee	"Smash League; NY "	" VGBC | Hax "	(Fox)	G$	None	" "	PVzRajgAu8A
Melee	"Smash League"	" NY - CTRL | DJ Nintendo "	(Fox)	"Lambchops "	(Falco)	" SSBM Winners Quarters "	KvvBZlz0mDc
Melee	"Smash League"	" NY - Smuckers "	(Falco)	"VGBC | Hax "	(Fox)	" SSBM Winners Quarters "	62nL-B5A7Lw
Melee	"Smash League"	" NY - Revelations & G$ "	None	"CTRL | The Moon & DJ Nintendo - SSBM Doubles WF - Mele"	None	e	BL39sv_IO74
Melee	"Smash League"	" NY - CTRL | The Moon & DJNintendo "	None	"DizzKidBoogie * Smuckers -  SSBM Finals - Mele"	None	e	pkZLI1MVbYI
Melee	"Smash League"	" NY - Egor & Sled "	None	"CTRL | The Moon & DJ Nintendo - SSBM Doubles - Mele"	None	e	qRDfvD6nkys
Melee	"S@X "	" Apex | Nintendude "	"(Ice Climbers)"	"Vist "	(Luigi)	" SSBM Grand Finals "	IUzBD5CZoHU
Melee	"S@X "	" Plank "	(Sheik)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Finals "	_XTGo0RvVxY
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Seagull Joe "	(Jigglypuff)	" "	9CALJt0f3No
Melee	"S@X "	" VGBC | GimR "	(Falco)	"G-reg "	"(Captain Falcon)"	" SSBM Winners quarters "	dYXEycnNwX8
Melee	"S@X Monthly "	" MOR | Chudat "	"(Ice Climbers)"	"Wenbobular "	(Fox)	" SSBM Grand Finals "	la00904qfRQ
Melee	"S@X Monthly "	" Wenbobular "	(Fox)	"MOR | Chudat "	"(Ice climbers)"	" SSBM Winners Finals "	kPtzv0TeILc
Melee	"S@X Monthly "	" MOR | Chudat "	"(Ice Climbers)"	"SG "	(Fox)	" SSBM Winners Quarters "	PST-D-FMkVA
Melee	"S@X Monthly "	" MOR | Chudat "	"(Young Link)"	"VGBc | GimR "	(G&W)	" SSBM Low Tier GF "	kjL8YW8LrHg
Melee	"S@X Monthly "	" Vist "	(Roy)	"VGBC | Tantalus "	(Link)	" SSBM Low Tier WQ "	n26ommJsp5Y
Melee	"S@X Monthly "	" KVN "	(Roy)	"VGBC | GimR "	(G&W)	" "	giP9CmVPSxk
Melee	"S@X Monthly "	" VGBC | GimR "	(G&W)	"SG "	"(Young Link)"	" SSBM Low Tier WQ "	klCp57F7AMk
Melee	"S@X "	" VGBC | GimR "	(Falco)	"SG "	(Fox)	" SSBM Losers Semis "	X5EZLnp-iSE
Melee	"S@X "	" VGBC | GimR "	"(G&W, Falco)"	"Violence "	(Samus)	" SSBM Losers Quarters "	MYYePliKPpE
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Swag Apacolypse "	(Fox)	" SSBM Losers Top 8 "	qn-ocuMr65M
Melee	"S@X "	" Apex| Nintendude "	(Icies)	"Vist "	(Luigi)	" Grand Finals "	2kcBFdR-j_k
Melee	"S@X "	" Apex|Nintendude "	"(Ice Climbers)"	"Vist "	(Luigi)	" Winners Finals "	FYoBg8QALWo
Melee	"S@X "	" Husband"	(Marth)	"VGBC | GimR "	(Falco)	" "	kkEAAgM368k
Melee	"S@X "	" Vist "	(Luigi)	"VGBC | GimR "	(Falco)	" SSBM Winners Quarters "	SY2bO8IdTrQ
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Cava "	(Luigi)	" SSBM Losers Bracket "	2KiraPIYF9o
Melee	"S@X "	" Apex|Nintendude "	(Luigi)	"Hova "	"(Captain Falcon)"	" SSBM Winners Quarters "	_3cQRemfkpI
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Bark Sanchez "	(Sheik)	" SSBM Singles Bracket "	hDJPisG5dbc
Melee	"Justice 4 "	" VGBC | Hax "	(Fox)	"P4K EMP | Armada "	(Peach)	" SSBM Grand Finals "	11kQ78wJatY
Melee	"Justice 4 "	" Zhu "	(Falco)	"VGBC | Hax "	(Fox)	" SSBM Losers Finals "	JSsC-Fjk5Rk
Melee	"Justice 4 "	" VGBC | Hax "	(Fox)	"P4K EMP | Armada "	(Peach)	" SSBM Winners Finals "	_EH7RaL3cpk
Melee	"Justice 4 "	" CTRL | The Moon "	(Marth)	"Zhu "	(Falco)	" SSBM Losers Semis "	rlB86oNVFXQ
Melee	"Justice 4 "	" Zhu "	(Falco)	"CTRL | DJ Nintendo "	(Fox)	" SSBM Losers Quarters "	-VbfebLxFGw
Melee	"Justice 4 "	" CTRL | The Moon "	(Marth)	"VGBC | Hax "	(Fox)	" SSBM Winners semis "	yy9JqJVPORo
Melee	"Justice 4 "	" CTRL | DJ Nintendo "	(FoX)	"P4K EMP | Armada "	(Peach)	" SSBM Winners Semis "	SPdrT_fOq9c
Melee	"Justice 4 "	" Animal "	(Fox)	"CTRL | DJNintendo "	(Fox)	" SSBM Winners Quarters "	KvUbk6fXMWU
Melee	"Justice 4 "	" Green Ranger "	"(Donkey Kong)"	"PL | Hungry Pigeon "	(Peach)	" SSBM Pools "	5E3Ge5aexEQ
Melee	"Justice 4 "	" MattDotZeb "	(Falco)	"P4K EMP | Armada "	(Peach)	" SSBM Bracket "	--qEYLt2848
Melee	"Justice 4 "	" VGBC | Hax "	(Fox)	"OTG "	"(Doctor Mario)"	" SSBM Singles Bracket "	ofbsGZh0CHM
Melee	"Justice 4 "	" CTRL | DJ Nintendo "	(Bowser)	"Plank "	(Sheik)	" SSBM Money Match "	pe8VSZm33e4
Melee	"Justice 4 "	" Yat "	(Peach)	"CTRL | DJNintendo "	(Fox)	" SSBM Pools "	JWvrahAwMTw
Melee	"Justice 4 "	" Gooley "	"(Captain Falcon, Puff)"	"P4K EMP | Armada "	(Peach)	" SSBM Singles Pools "	ly2eW4oOcak
Melee	"Justice 4 "	" Codi "	(Fox)	"CTRL | The Moon "	(Marth)	" SSBM Singles Pools "	pBauQwD_cmU
Melee	"Justice 4 "	" P4K EMP | Armada "	(Peach)	"Vino "	(Marth)	" SSBM Singles Pools "	9MFHmoWsWfY
Melee	"Justice 4 "	" MGFC | Chain-ace "	(Falco)	"DuDuTsai "	(Jigglypuff)	" SSBM Pools "	xDlukDs_iss
Melee	"Justice 4 "	" CTRL | DJNintendo "	(Bowser)	"Noogie "	(Falco,Fox)	" SSBM Singles Pools "	polI9_t6EzA
Melee	"Justice 4 "	" P4K EMP | Armada & Hax "	None	"Chuuber & Idris - SSBM Doubles - Mele"	None	e	3deNgdbmk_U
Melee	"Justice 4 "	" Jsex & Zanguzen "	None	"VGBC | Hax & P4K EMP | Armada - SSBM Winners Semis - Mele"	None	e	BJqZXXQrLdE
Melee	"Justice 4 "	" CTRL | The Moon & DJ Nintendo "	None	"VGBC | Hax & P4K EMP | Armada - SSBM Grands - Mele"	None	e	XJrNvKWRKH8
Melee	"Justice 4 "	" CTRL | Alukard & G$ "	None	"CTRL | The Moon & DJ Nintendo - SSBM Losers Semis - Mele"	None	e	bDVbndYNFDo
Melee	"Justice 4 "	" CTRL | DJ Nintendo & The Moon "	None	"Idris & Chuuper - SSBM Losers Quarterd - Mele"	None	e	ZyWX-3reqvI
Melee	"Justice 4 "	" CTRL | DJ Nintendo & The Moon "	None	"Green Ranger & Phish-It -SSBM Quarters - Mele"	None	e	Sllt7Rj62aA
Melee	"Justice 4 "	" CTRL | DJ Nintendo & The Moon "	None	"Slox & Swiftbass - SSBM Winner Semis - Mele"	None	e	NThyw2HCm5A
Melee	"Justice 4 "	" CTRL | The Moon & DJ Nintendo "	None	"HoG | Slox & HoG | Swiftbass = SSBM Losers - Mele"	None	e	akB6XkIIMug
Melee	"S@X "	" Apex | Nintendude "	"(Ice Climbers)"	"Vist "	(Luigi)	" SSBM Grand Finals "	1o0DNPGzuVU
Melee	"S@X "	" Wenbobular "	(Fox)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Winners Semis "	nxXfWZC41sc
Melee	"S@X "	" VGBC | GimR "	(Falco)	"Guac "	(Marth)	" SSBM Winners Bracket "	3B9IFb0Wy5k
Melee	"TBH4 "	" P4K EMP | Mew2King "	(Marth)	"C9 Mango "	"(Fox, Falco)"	" SSBM Grand Finals "	G4VRHsO0d2U
Melee	"TBH4 "	" P4K EMP | Mew2King "	(Marth)	"C9 Mango "	"(Fox, Falco)"	" SSBM GF 2 "	PNRzSweNvzc
Melee	"TBH4 "	" Leffen "	(Fox)	"P4K EMP | Mew2King "	(Marth)	" SSBM Winners Finals"	phsu7eQVKlM
Melee	"TBH4 "	" C9 Mango "	"(Fox, Falcon)"	"P4K EMP | Armada "	(Peach)	" SSBM Losers Semis "	yKsaRJDCWt8
Melee	"TBH4 "	" C9 Mango "	(Falco)	"HugS | Lucky "	(Fox)	" SSBM Losers Quarters "	325Nbl98Mtc
Melee	"TBH4 "	" Leffen "	(Fox)	"P4K EMP | Armada "	(Peach)	" SSBM Winners Semis "	lwcbMKInjJQ
Melee	"TBH4 "	" C9 Mango "	"(Falco, Fox)"	"P4K EMP | Mew2King "	(Sheik)	" SSBM Winners Semis "	Nfkz5taaz5M
Melee	"TBH4 "	" VGBC | Hax "	(Fox)	"IPG | Kels "	(Green)	" SSBM Losers Top 8 "	wEM4_lUQDQw
Melee	"TBH4 "	" Westballz "	(Falco)	"VS | Plup "	(Samus)	" SSBM Losers Bracket "	-uHvwkpmXcg
Melee	"TBH4 "	" CRS.Hungrybox "	(JigglyPuff)	"HugS | Lucky "	(Fox)	" SSBM Losers Bracket "	RbPmAFekUNU
Melee	"TBH4 "	" VGBC | Hax "	(Fox)	"Kalamazhu "	(Peach)	" SSBM Losers Bracket "	ZmZqZThXi8g
Melee	"TBH4 "	" MOR | Axe "	"(Pikachu, Falco)"	"IPG | Kels "	(Fox)	" SSBM Losers Bracket "	IA51qgJDVng
Melee	"TBH4 "	" Westballz "	(Falco)	"P4K EMP | Armada "	(Peach)	" SSBM Winners Quarters "	8iGB_5LFBAE
Melee	"TBH4 "	" MOR | Axe "	(Pikachu)	"P4K EMP | Mew2King "	(Sheik)	" SSBM Quarters "	RQWucJssaUs
Melee	"TBH4 "	" VGBC | Hax "	(Fox)	"C9 Mango "	"(Captain Falcon, Marth)"	" SSBM Winners Quarters "	XzcIOB8aRbk
Melee	"TBH4 "	" Crs.Hungrybox "	(Jigglypuff)	"Apex | Nintendude "	"(Ice Climbers)"	" SSBM Bracket "	p5FLsNTVZ74
Melee	"TBH4 "	" MIOM | SFAT "	(Fox)	"P4K EMP | Armada "	(Peach)	" SSBM Singles Bracket "	k23su6F65ig
Melee	"TBH4 "	" VGBC | Hax "	(Fox)	"VS | Plup "	(Samus)	" SSBM Singles Bracket "	tXu1HGBfwaE
Melee	"TBH4 "	" SS VS | Colbol "	(Fox)	"MOR | Axe "	(Pikachu)	" SSBM Singles Bracket "	Kk42lbjNKxg
Melee	"TBH4 "	" P4K EMP | Mew2King "	(Marth)	"CTRL | DJ Nintendo "	(Fox)	" SSBM Singles Bracket "	O2Ep2ff2gLQ
Melee	"TBH4 "	" C9 MaNg0 "	"(Captain Falcon)"	"CTRL | The Moon "	(Marth)	" SSBM Singles Bracket "	1TqlGeLYIuk
Melee	"TBH4 "	" P4K EMP | Armada & Mew2King Vs. "	None	"| Plup & Crs.Hungrybox - SSBM Grand Finals - Mele"	None	e	GcFxsJv2CPg
Melee	"TBH4 "	" Leffen & VGBC | Hax Vs. Crs.Hungrybox & "	None	"| Plup - SSBM Losers Finals - Mele"	None	e	PUehGBCKHOc
Melee	"TBH4 "	" P4K EMP | Armada & Mew2King Vs. "	None	"| Plup & Crs.Hungrybox - SSBM Winners Finals - Mele"	None	e	8g8n93rEF_4
Melee	"TBH4 "	" VS | Plup & Crs.Hungrybox "	None	"Leffen 7 VGBC | Hax - SSBM Semis - Mele"	None	e	A4P9IrrJuUo
Melee	"TBH4 "	" VS | Plup & Crs.Hungrybox "	None	"Leffen & VGBC | Hax - SSBM Semis - Mele"	None	e	dJie8msDjyY
Melee	"TBH4 "	" MOR | Axe  MIOM | SFAT "	None	"Cactuar & Zhu - SSBM Losers - Mele"	None	e	8tg31qSjQpw
Melee	"TBH4 "	" c9 Mango & MIOM | Scar "	None	"HMW & MMG | Shroomed - SSBM Losers - Melee"	None	4	fn20Bc510zE
Melee	"TBH4 "	" Leffen & VGBC | Hax "	None	"CTRL | DJNintendo & The Moon - SSBM Quarters - Melee"	None	4	F2tknMbuqOI
Melee	"TBH4 "	" P4K EMP | Mew2King & Armada "	None	"AXG GK | Gahtzhu & CT SS | Wizzrobe - Doubles - Mele"	None	e	Td85bQiyDfE
Melee	"TBH4 "	" Duck "	(Samus)	"SS VS | Colbol "	(Fox)	" SSBM Bracket Pools "	zTHikgoL3Wc
Melee	"TBH4 "	" P4K EMP | Armada "	(Peach)	"darkrain "	"(Captain Falcon)"	" SSBM Pools WF "	3BpqbZqPj1k
Melee	"TBH4 "	" Apex | Nintendude "	"(Ice Climbers)"	"Zhu "	(Falco)	" SSBM Bracket Pools "	A-fEYoheLDo
Melee	"TBH4 "	" n0ne "	"(Captain Falcon)"	"VS | Porkchops "	(Falco)	" SSBM Bracket Pools "	SYQD61Uwe3I
Melee	"TBH4 "	" MIOM | SFAT "	(Fox)	"Anson "	(Falco)	" SSBM Bracket Pools "	JumR-tZUAGU
Melee	"TBH4 "	" Dart "	(Marth)	"MMG | Shroomed "	"(Sheik, Doc)"	" SSBM Bracket Pools "	_vi7XlSpv4Y
Melee	"TBH4 "	" VS CT | Wizzrobe "	(Falcon)	"C9 Mango "	(Fox)	" SSBM "	oKD9vlwo7f0
Melee	"TBH4 "	" CTRL | The Moon "	(Marth)	"MIOM Tafokints "	(Sheik)	" SSBM Bracket Pools "	7cvuSF_epTg
Melee	"TBH4 "	" VGBC | Redd "	(Fox)	"Dart "	(Marth)	" SSBM Bracket Pools "	bnIuxqT4jxk
Melee	"TBH4 "	" MOR | Axe "	(Pikachu)	"ORLY "	"(Captain Falcon)"	" SSBM Bracket Pools "	yxlgUjGMrc4
Melee	"TBH4 "	" PsuedoTurtle "	(Ganondorf)	"Apex | Smokey The Kid "	(Fox)	" SSBM Bracket Pools "	XHx5P3leJXk
Melee	"TBH4 "	" C9 Mango & MIOM | SCar "	None	"Jolteon & VWS | Professor Pro - SSBM Doubles - Mele"	None	e	nBSZvteUvUo
Melee	"TBH4 "	" Lucky & FRQ | HugS "	None	"Gravy & JesiahTEG - SSBM Doubles Bracket - Mele"	None	e	7USQiW_0JvM
Melee	"TBH4 "	" P4K EMP | Armada "	(Peach)	Redempti0n	None	" "	Ol14_F-y73Y
Melee	"TBH4 "	" MIOM | Toph "	(Fox)	"Borp "	(Sheik)	" SSBM Round Robin Pools "	tMFG1zEiAKs
Melee	"TBH4 "	" MIOM | Scar "	"(Captain Falcon)"	"Mufasa "	(Jigglypuff)	" SSBM Round Robin melee"	FN_-F0X7OXI
Melee	"TBH4 "	" VS | Seibrik "	(Sheik)	"KJH "	(Fox)	" SSBM Round Robin Pools "	6wgrwv5sJXo
Melee	"TBH4 "	" MIOM | SFAT "	(Fox)	"Arty "	(Samus)	" SSBM Round Robin Pools "	1-XkIkpX3yY
Melee	"TBH4 "	" Coffeblack "	"(Captain Falcon)"	"IPG | Kels "	(Fox)	" SSBM Round Robin Pools "	amVtM7Ad99g
Melee	"TBH4 "	" VS CT | Wizzrobe "	"(Captain Falcon)"	"Pyro "	(Roy)	" SSBM Round Robin Pools "	QQ3J7NXYVp4
Melee	"TBH4 "	" DZ | Voorhese "	(Fox)	"VWS | Professor Pro "	(Green)	" SSBM Round Robin Pools "	g02dsYEor0o
Melee	"TBH4 "	" DoH "	(Peach)	"WCS TGG | Oro?! "	(Marth)	" SSBM Round Robin Pools "	4DrB2IBW1YI
Melee	"TBH4 "	" MOR | Axe "	(Pikachu)	"4% "	"(Jigglypuff, Fox)"	" SSBM Round Robin Pools "	ZuptSTnYydA
Melee	"TBH4 "	" P4K EMP | Mew2King "	"(Marth, Sheik)"	"BlackPanther "	(Fox)	" SSBM RR Pools "	z3KkKDO1F6w
